,movieId,title,genres
537,541,Blade Runner (1982),Action|Sci-Fi|Thriller
538,542,Son in Law (1993),Comedy|Drama|Romance
539,543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
540,544,Striking Distance (1993),Action|Crime
541,545,Harem (1985),Drama
542,546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
543,547,Surviving the Game (1994),Action|Adventure|Thriller
544,548,Terminal Velocity (1994),Action|Mystery|Thriller
545,549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical
546,550,Threesome (1994),Comedy|Romance
547,551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
548,552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance
549,553,Tombstone (1993),Action|Drama|Western
550,554,Trial by Jury (1994),Crime|Drama|Thriller
551,555,True Romance (1993),Crime|Thriller
552,556,"War Room, The (1993)",Documentary
553,558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy
554,559,"Paris, France (1993)",Comedy
555,560,"Beans of Egypt, Maine, The (1994)",Drama
556,561,Killer (Bulletproof Heart) (1994),Drama|Thriller
557,562,Welcome to the Dollhouse (1995),Comedy|Drama
558,563,Germinal (1993),Drama|Romance
559,564,Chasers (1994),Comedy
560,565,Cronos (1993),Drama|Horror
561,566,Naked in New York (1994),Comedy|Romance
562,567,Kika (1993),Comedy|Drama
563,568,Bhaji on the Beach (1993),Comedy|Drama
564,569,Little Big League (1994),Comedy|Drama
565,570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama
566,571,"Wedding Gift, The (1994)",Drama|Romance
567,572,Foreign Student (1994),Drama
568,573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama
569,574,Spanking the Monkey (1994),Comedy|Drama
570,575,"Little Rascals, The (1994)",Children|Comedy
571,576,Fausto (1993),Comedy
572,577,Andre (1994),Adventure|Children|Drama
573,579,"Escort, The (Scorta, La) (1993)",Crime|Thriller
574,580,Princess Caraboo (1994),Drama
575,581,"Celluloid Closet, The (1995)",Documentary
576,582,Métisse (Café au Lait) (1993),Comedy|Drama
577,583,Dear Diary (Caro Diario) (1994),Comedy|Drama
578,584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama|Romance
579,585,"Brady Bunch Movie, The (1995)",Comedy
580,586,Home Alone (1990),Children|Comedy
581,587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
582,588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
583,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi
584,590,Dances with Wolves (1990),Adventure|Drama|Western
585,591,Tough and Deadly (1995),Action|Drama|Thriller
586,592,Batman (1989),Action|Crime|Thriller
587,593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
588,594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical
589,595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
590,596,Pinocchio (1940),Animation|Children|Fantasy|Musical
591,597,Pretty Woman (1990),Comedy|Romance
592,598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy
593,599,"Wild Bunch, The (1969)",Adventure|Western
594,600,Love and a .45 (1994),Action|Comedy|Crime
595,601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama
596,602,"Great Day in Harlem, A (1994)",Documentary
597,603,"Bye Bye, Love (1995)",Comedy
598,604,Criminals (1996),Documentary
599,605,One Fine Day (1996),Drama|Romance
600,606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
601,607,Century (1993),Drama
602,608,Fargo (1996),Comedy|Crime|Drama|Thriller
603,609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children
604,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
605,611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
606,612,"Pallbearer, The (1996)",Comedy
607,613,Jane Eyre (1996),Drama|Romance
608,614,Loaded (1994),Drama|Thriller
609,615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama
610,616,"Aristocats, The (1970)",Animation|Children
611,617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama
612,618,Two Much (1995),Comedy|Romance
613,619,Ed (1996),Comedy
614,620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama
615,621,My Favorite Season (1993),Drama
616,623,"Modern Affair, A (1995)",Romance
617,624,Condition Red (Beyond the Law) (1995),Action|Drama|Thriller
618,625,Asfour Stah (1990),Drama
619,626,"Thin Line Between Love and Hate, A (1996)",Comedy
620,627,"Last Supper, The (1995)",Drama|Thriller
621,628,Primal Fear (1996),Crime|Drama|Mystery|Thriller
622,629,Rude (1995),Drama
623,630,Carried Away (1996),Drama|Romance
624,631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
625,632,Land and Freedom (Tierra y libertad) (1995),Drama|War
626,633,Denise Calls Up (1995),Comedy
627,634,Theodore Rex (1995),Comedy
628,635,"Family Thing, A (1996)",Comedy|Drama
629,636,Frisk (1995),Drama
630,637,Sgt. Bilko (1996),Comedy
631,638,Jack and Sarah (1995),Romance
632,639,Girl 6 (1996),Comedy|Drama
633,640,Diabolique (1996),Drama|Thriller
634,641,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy
635,642,Roula (1995),Drama
636,643,Peanuts - Die Bank zahlt alles (1996),Comedy
637,644,Happy Weekend (1996),Comedy
638,645,Nelly & Monsieur Arnaud (1995),Drama
639,647,Courage Under Fire (1996),Action|Crime|Drama|War
640,648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
641,649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
642,650,Moll Flanders (1996),Drama
643,651,"Superweib, Das (1996)",Comedy
644,652,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller
645,653,Dragonheart (1996),Action|Adventure|Fantasy
646,654,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),Drama|Romance
647,655,My Mother's Courage (Mutters Courage) (1995),Comedy
648,656,Eddie (1996),Comedy
649,657,Yankee Zulu (1994),Comedy|Drama
650,658,Billy's Holiday (1995),Drama|Musical
651,659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller
652,660,August (1996),Drama
653,661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
654,662,Fear (1996),Thriller
655,663,Kids in the Hall: Brain Candy (1996),Comedy
656,664,Faithful (1996),Comedy
657,665,Underground (1995),Comedy|Drama|War
658,666,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War
659,667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
660,668,Song of the Little Road (Pather Panchali) (1955),Drama
661,670,"World of Apu, The (Apur Sansar) (1959)",Drama
662,671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
663,672,Tarantella (1995),Drama
664,673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
665,674,Barbarella (1968),Adventure|Comedy|Sci-Fi
666,675,Hostile Intentions (1994),Action|Drama|Thriller
667,676,They Bite (1996),Comedy|Horror|Sci-Fi
668,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller
669,679,"Run of the Country, The (1995)",Drama
670,680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
671,681,Coup de torchon (Clean Slate) (1981),Crime
672,682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama
673,683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary
674,684,Windows (1980),Drama
675,685,It's My Party (1996),Drama
676,687,Country Life (1994),Drama|Romance
677,688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
678,690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance
679,691,Mrs. Winterbourne (1996),Comedy|Romance
680,692,Solo (1996),Action|Sci-Fi|Thriller
681,693,Under the Domim Tree (Etz Hadomim Tafus) (1994),Drama
682,694,"Substitute, The (1996)",Action|Crime|Drama
683,695,True Crime (1996),Mystery|Thriller
684,696,Butterfly Kiss (1995),Drama|Thriller
685,697,Feeling Minnesota (1996),Drama|Romance
686,698,Delta of Venus (1995),Drama
687,699,To Cross the Rubicon (1991),Drama
688,700,Angus (1995),Comedy
689,701,Daens (1992),Drama
690,702,Faces (1968),Drama
691,703,Boys (1996),Drama
692,704,"Quest, The (1996)",Action|Adventure
693,705,Cosi (1996),Comedy
694,706,Sunset Park (1996),Drama
695,707,Mulholland Falls (1996),Crime|Drama|Thriller
696,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
697,709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
698,710,Celtic Pride (1996),Comedy
699,711,Flipper (1996),Adventure|Children
700,712,Captives (1994),Crime|Drama|Romance|Thriller
701,713,Of Love and Shadows (1994),Drama
702,714,Dead Man (1995),Drama|Mystery|Western
703,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
704,716,Switchblade Sisters (1975),Crime
705,717,Mouth to Mouth (Boca a boca) (1995),Comedy
706,718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
707,719,Multiplicity (1996),Comedy
708,720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
709,721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama
710,722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
711,723,Two Friends (1986),Drama
712,724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
713,725,"Great White Hype, The (1996)",Comedy
714,726,Last Dance (1996),Drama
715,727,War Stories (1995),Documentary
716,728,Cold Comfort Farm (1995),Comedy
717,729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
718,730,Low Life (1994),Drama
719,731,Heaven's Prisoners (1996),Crime|Thriller
720,732,Original Gangstas (1996),Crime
721,733,"Rock, The (1996)",Action|Adventure|Thriller
722,734,Getting Away With Murder (1996),Comedy
723,735,Cemetery Man (Dellamorte Dellamore) (1994),Horror
724,736,Twister (1996),Action|Adventure|Romance|Thriller
725,737,Barb Wire (1996),Action|Sci-Fi
726,738,"Garçu, Le (1995)",Drama
727,739,Honey Moon (Honigmond) (1996),Comedy
728,741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
729,742,Thinner (1996),Horror|Thriller
730,743,Spy Hard (1996),Comedy
731,744,Brothers in Trouble (1995),Drama
732,745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
733,746,Force of Evil (1948),Film-Noir
734,747,"Stupids, The (1996)",Comedy
735,748,"Arrival, The (1996)",Action|Sci-Fi|Thriller
736,749,"Man from Down Under, The (1943)",Drama
737,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
738,751,Careful (1992),Comedy|Horror
739,752,Vermont Is For Lovers (1992),Comedy|Documentary|Romance
740,753,"Month by the Lake, A (1995)",Comedy|Drama|Romance
741,754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children
742,755,Kim (1950),Children|Drama
743,756,Carmen Miranda: Bananas Is My Business (1994),Documentary
744,757,Ashes of Time (Dung che sai duk) (1994),Drama
745,758,"Jar, The (Khomreh) (1992)",Drama
746,759,Maya Lin: A Strong Clear Vision (1994),Documentary
747,760,Stalingrad (1993),Drama|War
748,761,"Phantom, The (1996)",Action|Adventure
749,762,Striptease (1996),Comedy|Crime
750,763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama
751,764,Heavy (1995),Drama|Romance
752,765,Jack (1996),Comedy|Drama
753,766,I Shot Andy Warhol (1996),Drama
754,767,"Grass Harp, The (1995)",Comedy|Drama
755,768,Someone Else's America (1995),Drama
756,769,Marlene Dietrich: Shadow and Light (1996),Documentary
757,770,Costa Brava (1946),Drama
758,771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama
759,772,Quartier Mozart (1992),Comedy
760,773,Touki Bouki (1973),Drama
761,774,Wend Kuuni (a.k.a. God's Gift) (1982),Drama
762,775,Spirits of the Dead (1968),Horror|Mystery
763,776,Babyfever (1994),Comedy|Drama
764,777,Pharaoh's Army (1995),War
765,778,Trainspotting (1996),Comedy|Crime|Drama
766,779,'Til There Was You (1997),Drama|Romance
767,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
768,781,Stealing Beauty (1996),Drama
769,782,"Fan, The (1996)",Drama|Thriller
770,783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
771,784,"Cable Guy, The (1996)",Comedy|Thriller
772,785,Kingpin (1996),Comedy
773,786,Eraser (1996),Action|Drama|Thriller
774,787,"Gate of Heavenly Peace, The (1995)",Documentary
775,788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
776,789,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama
777,790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama
778,791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
779,792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",Fantasy
780,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
781,794,Midnight Dancers (Sibak) (1994),Comedy|Drama
782,795,Somebody to Love (1994),Drama
783,796,"Very Natural Thing, A (1974)",Drama
784,797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy
785,798,Daylight (1996),Action|Adventure|Drama|Thriller
786,799,"Frighteners, The (1996)",Comedy|Horror|Thriller
787,800,Lone Star (1996),Drama|Mystery|Western
788,801,Harriet the Spy (1996),Children|Comedy
789,802,Phenomenon (1996),Drama|Romance
790,803,Walking and Talking (1996),Comedy|Drama|Romance
791,804,She's the One (1996),Comedy|Romance
792,805,"Time to Kill, A (1996)",Drama|Thriller
793,806,American Buffalo (1996),Crime|Drama
794,807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
795,808,Alaska (1996),Adventure|Children
796,809,Fled (1996),Action|Adventure
797,810,Kazaam (1996),Children|Comedy|Fantasy
798,812,Magic Hunter (Büvös vadász) (1994),Drama
799,813,Larger Than Life (1996),Comedy
800,814,"Boy Called Hate, A (1995)",Drama
801,815,Power 98 (1996),Action|Mystery|Thriller
802,816,Two Deaths (1995),Drama
803,818,"Very Brady Sequel, A (1996)",Comedy
804,819,Stefano Quantestorie (1993),Comedy|Drama
805,820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama
806,821,"Crude Oasis, The (1995)",Drama|Romance
807,822,Hedd Wyn (1992),Drama|Romance|War
808,823,"Collector, The (La collectionneuse) (1967)",Drama
809,824,Kaspar Hauser (1993),Drama|Mystery
810,825,Regular Guys (Echte Kerle) (1996),Comedy|Romance
811,826,Women Robbers (Diebinnen) (1995),Drama
812,827,"Convent, The (O Convento) (1995)",Drama
813,828,"Adventures of Pinocchio, The (1996)",Adventure|Children
814,829,Joe's Apartment (1996),Comedy|Fantasy|Musical
815,830,"First Wives Club, The (1996)",Comedy
816,831,Stonewall (1995),Drama
817,832,Ransom (1996),Crime|Thriller
818,833,High School High (1996),Comedy
819,834,Phat Beach (1996),Comedy
820,835,Foxfire (1996),Drama
821,836,Chain Reaction (1996),Action|Adventure|Thriller
822,837,Matilda (1996),Children|Comedy|Fantasy
823,838,Emma (1996),Comedy|Drama|Romance
824,839,"Crow: City of Angels, The (1996)",Action|Thriller
825,840,House Arrest (1996),Children|Comedy
826,841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
827,842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
828,843,Lotto Land (1995),Drama
829,844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama
830,845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama
831,846,Flirt (1995),Drama
832,847,"Big Squeeze, The (1996)",Comedy|Drama
833,848,"Spitfire Grill, The (1996)",Drama
834,849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
835,850,Cyclo (Xich lo) (1995),Crime|Drama
836,851,Basquiat (1996),Drama
837,852,Tin Cup (1996),Comedy|Drama|Romance
838,853,Dingo (1991),Drama
839,854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
840,855,Every Other Weekend (Un week-end sur deux) (1990),Drama
841,856,Mille bolle blu (1993),Comedy
842,857,Crows and Sparrows (Wuya yu maque) (1949),Drama
843,858,"Godfather, The (1972)",Crime|Drama
844,859,"Hippie Revolution, The (1996)",Documentary
845,860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
846,861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
847,862,Manny & Lo (1996),Drama
848,864,"Wife, The (1995)",Comedy|Drama
849,865,Small Faces (1996),Drama
850,866,Bound (1996),Crime|Drama|Romance|Thriller
851,867,Carpool (1996),Comedy|Crime
852,868,Death in Brunswick (1991),Comedy
853,869,Kansas City (1996),Crime|Drama|Musical|Thriller
854,870,Gone Fishin' (1997),Comedy
855,871,Lover's Knot (1996),Comedy
856,872,Vive L'Amour (Ai qing wan sui) (1994),Drama
857,873,Shadow of Angels (Schatten der Engel) (1976),Drama
858,874,Killer: A Journal of Murder (1995),Crime|Drama
859,875,Nothing to Lose (1994),Action|Crime|Drama
860,876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
861,877,Girls Town (1996),Comedy|Drama
862,878,Bye-Bye (1995),Drama
863,879,"Relic, The (1997)",Horror|Thriller
864,880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
865,881,First Kid (1996),Children|Comedy
866,882,"Trigger Effect, The (1996)",Drama|Thriller
867,884,Sweet Nothing (1996),Drama
868,885,Bogus (1996),Children|Drama|Fantasy
869,886,Bulletproof (1996),Action|Comedy|Crime
870,887,Talk of Angels (1998),Drama
871,888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical
872,889,1-900 (06) (1994),Drama|Romance
873,890,Baton Rouge (Bâton rouge) (1988),Thriller
874,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
875,892,Twelfth Night (1996),Comedy|Drama|Romance
876,893,Mother Night (1996),Drama
877,894,Liebelei (1933),Romance
878,895,Venice/Venice (1992),Drama
879,896,Wild Reeds (Les roseaux sauvages) (1994),Drama
880,897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
881,898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
882,899,Singin' in the Rain (1952),Comedy|Musical|Romance
883,900,"American in Paris, An (1951)",Musical|Romance
884,901,Funny Face (1957),Comedy|Musical
885,902,Breakfast at Tiffany's (1961),Drama|Romance
886,903,Vertigo (1958),Drama|Mystery|Romance|Thriller
887,904,Rear Window (1954),Mystery|Thriller
888,905,It Happened One Night (1934),Comedy|Romance
889,906,Gaslight (1944),Drama|Thriller
890,907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
891,908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
892,909,"Apartment, The (1960)",Comedy|Drama|Romance
893,910,Some Like It Hot (1959),Comedy|Crime
894,911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
895,912,Casablanca (1942),Drama|Romance
896,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery
897,914,My Fair Lady (1964),Comedy|Drama|Musical|Romance
898,915,Sabrina (1954),Comedy|Romance
899,916,Roman Holiday (1953),Comedy|Drama|Romance
900,917,"Little Princess, The (1939)",Children|Drama
901,918,Meet Me in St. Louis (1944),Musical
902,919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
903,920,Gone with the Wind (1939),Drama|Romance|War
904,921,My Favorite Year (1982),Comedy
905,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
906,923,Citizen Kane (1941),Drama|Mystery
907,924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
908,925,Golden Earrings (1947),Adventure|Romance|War
909,926,All About Eve (1950),Drama
